"Reference","Title","Abstract"
"67. J Allergy Clin Immunol. 2019 May;143(5):1878-1891. doi: 10.1016/j.jaci.2018.09.032. Epub 2018 Oct 17.","Ras homolog gene family H (RhoH) deficiency induces psoriasis-like chronic dermatitis by promoting TH17 cell polarization.","BACKGROUND: Ras homolog gene family H (RhoH) is a membrane-bound adaptor protein  involved in proximal T-cell receptor signaling. Therefore RhoH plays critical roles in the differentiation of T cells; however, the function of RhoH in the effecter phase of the T-cell response has not been fully characterized. OBJECTIVE: We sought to explore the role of RhoH in inflammatory immune responses and investigated the involvement of RhoH in the pathogenesis of psoriasis. METHODS: We analyzed effector T-cell and systemic inflammation in wild-type and RhoH-null mice. RhoH expression in T cells in human PBMCs was quantified by using RT-PCR. RESULTS: RhoH deficiency in mice induced TH17 polarization during effector T-cell differentiation, thereby inducing psoriasis-like chronic dermatitis. Ubiquitin protein ligase E3 component N-recognin 5 (Ubr5) and nuclear receptor subfamily 2  group F member 6 (Nr2f6) expression levels decreased in RhoH-deficient T cells, resulting in increased protein levels and DNA binding activity of retinoic acid-related orphan receptor γt. The consequential increase in IL-17 and IL-22 production induced T cells to differentiate into TH17 cells. Furthermore, IL-22 binding protein/Fc chimeric protein reduced psoriatic inflammation in RhoH-deficient mice. Expression of RhoH in T cells was lower in patients with psoriasis with very severe symptoms. CONCLUSION: Our results indicate that RhoH inhibits TH17 differentiation and thereby plays a role in the pathogenesis of psoriasis. Additionally, IL-22 binding protein has therapeutic potential for the treatment of psoriasis."

"68. Am J Clin Dermatol. 2019 Feb;20(1):31-40. doi: 10.1007/s40257-018-0394-1.","Association Between Psoriasis and Vitiligo: A Systematic Review and Meta-Analysis.","BACKGROUND: The relationship between psoriasis and vitiligo has not been previously confirmed, and we therefore aimed to investigate this association. METHODS: We conducted a search of the MEDLINE and EMBASE electronic databases on  22 January 2018 for case-control, cross-sectional, and cohort studies examining the association between psoriasis and vitiligo. A customized Newcastle-Ottawa Scale was used to assess the risk of bias of the included studies. We performed a random effects meta-analysis to calculate pooled odds ratios (ORs) with 95% confidence intervals (CIs) for case-control and cross-sectional studies. RESULTS: Of 2453 citations identified from the literature search, 10 case-control/cross-sectional studies with a total of 120,866 psoriasis cases and  79,907 vitiligo cases were included in our study. Four of these studies were rated as high risk of bias. We found a significantly increased odds for vitiligo  in psoriasis patients (summary OR 2.29, 95% CI 1.56-3.37, studies = 7), as well as a significantly elevated odds for psoriasis in vitiligo patients (summary OR 3.43, 95% CI 1.86-6.33, studies = 4). CONCLUSIONS: Our meta-analysis showed that psoriasis and vitiligo are associated  with each other. Several studies had a high risk of bias, and further investigation is needed to confirm this association and amplify treatment options."

"69. Clin Exp Dermatol. 2019 Jul;44(5):491-497. doi: 10.1111/ced.13795. Epub 2018 Oct  7.","Effect of methotrexate monotherapy on T-cell subsets in the peripheral circulation in psoriasis.","BACKGROUND: Psoriasis is a T-helper (Th)1/Th17-mediated chronic inflammatory disease. There is an increased population of Th cells in skin lesions and peripheral circulation of patients with psoriasis. Systemic methotrexate (MTX) is an effective treatment for moderate to severe psoriasis; however, its effect on different T-cell subsets is not yet clear. AIM: To study the effect of MTX monotherapy on the psoriatic T-cell profile in the peripheral circulation of patients with psoriasis. METHODS: This was a follow-up study involving 50 patients with moderate to severe psoriasis treated with systemic MTX for 12 weeks. Blood samples (5 mL) were collected from participants, from which PBMCs were isolated, and T-cell phenotyping was performed by flow cytometry. RESULTS: Following 12 weeks of MTX treatment, there was an increase in the percentages of Th2/Treg cells, and a relative decrease in the percentages of Th1/Th17 cells, along with a significant reduction in the median Psoriasis Area and Severity Index (PASI). CONCLUSION: MTX helps in the restoration of the immune balance by decreasing the  numbers of Th1 and Th17 cells and increasing the numbers of Th2 and Treg cells, thus resulting in a significant reduction in disease severity. MTX converts a proinflammatory T-cell phenotype to a protective anti-inflammatory phenotype, thus significantly suppressing the inflammation in psoriasis."

"70. Clin Exp Dermatol. 2019 Jun;44(4):414-417. doi: 10.1111/ced.13777. Epub 2018 Oct  4.","Secukinumab for treatment of psoriasis: does secukinumab precipitate or promote the presentation of cutaneous T-cell lymphoma?","Secukinumab is an interleukin (IL)-17 monoclonal antibody inhibiting T-helper (Th)1-mediated immune response. It has proven high efficacy for moderate to severe psoriasis but data on its long-term toxicities are limited. We describe two patients who received secukinumab for clinically presumed psoriasis, but were subsequently diagnosed with mycosis fungoides (MF) following skin biopsies triggered by skin deterioration while on secukinumab. Previous studies suggested  decreased numbers of regulatory T cells (Tregs) with increasing stage of MF, which may lead to the shift in the Treg/Th17 balance towards the Th17 pathway. Theoretically, the use of IL-17 monoclonal antibodies to inhibit Th17 pathway may lead to further immunosuppression and disease progression in cutaneous T-cell lymphoma (CTCL) by shifting the balance towards Tregs, although this hypothesis has not been proven. With uncertainty over the role of IL-17 and Treg/Th17 as well as diagnostic challenges in CTCL, we recommend that patients should have a confirmatory skin biopsy prior to the commencement of biologic therapy."

"71. Gene. 2019 Jan 10;681:73-79. doi: 10.1016/j.gene.2018.09.047. Epub 2018 Sep 26.","Associations between PTPN2 gene polymorphisms and psoriasis in Northeastern China.","Psoriasis is a chronic immune-mediated disease with a complex etiology involving  various genetic and immunological factors as well as environmental factors. Psoriasis is thought to be mediated by T-cells polarized to a Th17 fate. PTPN2 encodes the T-cell protein tyrosine phosphatase, which acts as a negative regulator of the JAK/STAT signaling pathways downstream of cytokines and plays a  prominent role in T-cell activation, signaling and/or effector function. To evaluate the association between PTPN2 gene polymorphisms and psoriasis in the Northeastern Chinese population. A case-control study was conducted, and 398 patients with psoriasis and 397 healthy controls were genotyped for thirteen genetic polymorphisms in PTPN2. Allele analysis revealed that rs2847297, rs657555 and rs482160 polymorphisms were significantly associated with psoriasis (p = 0.0018, p = 0.0017 and p = 0.0086, respectively). Genotype analysis also revealed that these polymorphisms were significantly associated with psoriasis under different models (codominant, dominant and recessive models) (p < 0.05). In this study, three haplotypes (H1, H7 and H11) were also found to be associated with psoriasis (p = 0.0015, p = 0.0094, and p = 0.0124, respectively). These results indicate that PTPN2 genetic polymorphisms are associated with psoriasis in the Northeastern Chinese population."

"72. Br J Dermatol. 2019 Feb;180(2):315-320. doi: 10.1111/bjd.17080. Epub 2018 Sep 30.","The frequency of specific contact allergies is reduced in patients with psoriasis.","BACKGROUND: Earlier studies suggested an inverse association between contact allergy and psoriasis, although the results of clinical studies have been inconsistent. Gene expression studies in human contact allergy focusing on immune responses revealed nickel being an inducer of T helper (Th)1/Th17 and some Th22 immune polarization, whereas fragrances were found to promote a Th2-dominated immune activation. OBJECTIVES: To investigate the epidemiological association between contact allergy and psoriasis in a large multicentre cohort and to analyse the sensitization profile to specific allergens in these patients. METHODS: Retrospective analysis of patch-tested patients from 56 departments of dermatology (1996-2015), including 2387 patients with psoriasis and 161 989 control patients. All patients with atopic dermatitis were excluded from both groups. RESULTS: The odds ratio (OR) for contact allergy was calculated to be 0·55 in patients with psoriasis (95% confidence interval 0·50-0·59). Logistic regression  analyses with several independent variables indicated a 'protective effect' of having psoriasis for most allergens, independently of age, sex, affected body site and patch test indication. Fragrance mix II (OR 0·36) and lanolin alcohols (OR 0·38) were found to be among the least common allergens in patients with psoriasis. In contrast, the frequency of contact dermatitis to nickel was only marginally affected in patients with psoriasis compared with controls (OR 0·75). CONCLUSIONS: The inverse association between psoriasis and allergic contact sensitization is likely to be not exclusively mediated by psoriasis itself. The polarization of the activated immune response by specific allergens may influence the occurrence and significance of contact allergies in underlying immune-mediated diseases, eventually even beyond the skin."

"73. J Allergy Clin Immunol. 2019 Feb;143(2):631-643. doi: 10.1016/j.jaci.2018.05.036. Epub 2018 Jun 20.","T cell-intrinsic prostaglandin E2-EP2/EP4 signaling is critical in pathogenic TH17 cell-driven inflammation.","BACKGROUND: IL-23 is the key cytokine for generation of pathogenic IL-17-producing helper T (TH17) cells, which contribute critically to autoimmune  diseases. However, how IL-23 generates pathogenic TH17 cells remains to be elucidated. OBJECTIVES: We sought to examine the involvement, molecular mechanisms, and clinical implications of prostaglandin (PG) E2-EP2/EP4 signaling in induction of  IL-23-driven pathogenic TH17 cells. METHODS: The role of PGE2 in induction of pathogenic TH17 cells was investigated  in mouse TH17 cells in culture in vitro and in an IL-23-induced psoriasis mouse model in vivo. Clinical relevance of the findings in mice was examined by using gene expression profiling of IL-23 and PGE2-EP2/EP4 signaling in psoriatic skin from patients. RESULTS: IL-23 induces Ptgs2, encoding COX2 in TH17 cells, and produces PGE2, which acts back on the PGE receptors EP2 and EP4 in these cells and enhances IL-23-induced expression of an IL-23 receptor subunit gene, Il23r, by activating  signal transducer and activator of transcription (STAT) 3, cAMP-responsive element binding protein 1, and nuclear factor κ light chain enhancer of activated B cells (NF-κB) through cyclic AMP-protein kinase A signaling. This PGE2 signaling also induces expression of various inflammation-related genes, which possibly function in TH17 cell-mediated pathology. Combined deletion of EP2 and EP4 selectively in T cells suppressed accumulation of IL-17A+ and IL-17A+IFN-γ+ pathogenic Th17 cells and abolished skin inflammation in an IL-23-induced psoriasis mouse model. Analysis of human psoriatic skin biopsy specimens shows positive correlation between PGE2 signaling and the IL-23/TH17 pathway. CONCLUSIONS: T cell-intrinsic EP2/EP4 signaling is critical in IL-23-driven generation of pathogenic TH17 cells and consequent pathogenesis in the skin."

"74. J Allergy Clin Immunol. 2019 Feb;143(2):604-618. doi: 10.1016/j.jaci.2018.03.021. Epub 2018 May 24.","Ichthyosis molecular fingerprinting shows profound TH17 skewing and a unique barrier genomic signature.","BACKGROUND: Ichthyoses are a group of rare skin disorders lacking effective treatments. Although genetic mutations are progressively delineated, comprehensive molecular phenotyping of ichthyotic skin could suggest much-needed  pathogenesis-based therapy. OBJECTIVE: We sought to profile the molecular fingerprint of the most common orphan ichthyoses. METHODS: Gene, protein, and serum studies were performed on skin and blood samples from 29 patients (congenital ichthyosiform erythroderma, n = 9; lamellar  ichthyosis, n = 8; epidermolytic ichthyosis, n = 8; and Netherton syndrome, n = 4), as well as age-matched healthy control subjects (n = 14), patients with psoriasis (n = 30), and patients with atopic dermatitis (AD; n = 16). RESULTS: Using criteria of a fold change of greater than 2 and a false discovery  rate of less than 0.05, 132 differentially expressed genes were shared commonly among all ichthyoses, including many IL-17 and TNF-α-coregulated genes, which are considered hallmarks of psoriasis (defensin beta 4A, kynureninase, and vanin 3).  Although striking upregulation of TH17 pathway genes (IL17F and IL36B/G) resembling that seen in patients with psoriasis was common to all patients with ichthyoses in a severity-related manner, patients with Netherton syndrome showed  the greatest T-cell activation (inducible costimulator [ICOS]) and a broader immune phenotype with TH1/IFN-γ, OASL, and TH2/IL-4 receptor/IL-5 skewing, although less than seen in patients with AD (all P < .05). Ichthyoses lacked the  epidermal differentiation and tight junction alterations of patients with AD (loricrin, filaggrin, and claudin 1) but showed characteristic alterations in lipid metabolism genes (ELOVL fatty acid elongase 3 and galanin), with parallel reductions in extracellular lipids and corneocyte compaction in all ichthyoses except epidermolytic ichthyosis, suggesting phenotypic variations. Transepidermal water loss, a functional barrier measure, significantly correlated with IL-17-regulated gene expression (IL17F and IL36A/IL36B/IL36G). CONCLUSION: Similar to patients with AD and psoriasis, in whom cytokine dysregulation and barrier impairment orchestrate disease phenotypes, psoriasis-like immune dysregulation and lipid alterations characterize the ichthyoses. These data support the testing of IL-17/IL-36-targeted therapeutics for patients with ichthyosis similar to those used in patients with psoriasis."

"75. Clin Rev Allergy Immunol. 2019 Feb;56(1):1-8. doi: 10.1007/s12016-018-8685-0.","The Unique Molecular Signatures of Contact Dermatitis and Implications for Treatment.","Irritant contact dermatitis (ICD) and allergic contact dermatitis (ACD) are common skin disorders that are characterized by inflammation, oozing, crusting, and pruritus. Atopic dermatitis (AD) is an inflammatory skin disease characterized by immune and barrier abnormalities and is additionally a risk factor for acquiring ICD and ACD. New work on allergic sensitization to common allergens (e.g., nickel and fragrance) in human skin has shown that different allergens have distinct molecular fingerprinting. For example, nickel promotes strong Th1/Th17 polarization, whereas fragrance allergy causes Th2/Th22 skewing,  which is similar to the phenotype of AD. While ACD has previously been considered to be constant across all allergens, largely based on mouse models involving strong sensitizers, these new data suggest that ACD differs mechanistically according to allergen. Further, ACD in the setting of concurrent AD shows a different and attenuated phenotype as compared to healthy individuals with ACD, which influences the way AD patients respond to vaccination and other treatment modalities. As in contact sensitization, skin challenged by food patch testing shows that common food allergens (e.g., peanut and barley) also cause distinct immune polarizations in the skin. Additionally, house dust mite reactions in human skin have been profiled to show unique Th2, Th9, and Th17/22 activation as  compared to controls, which are similar to the phenotype of psoriasis and contact responses to nickel. Given this information, ACD patients should be treated based on their unique allergen polarity. Refined understanding of the molecular behavior of contact dermatitis and related diseases translates to improved methods of inducing tolerance in sensitized allergic patients, such as with targeted drug therapy and epicutaneous immunotherapy."

"76. Rheumatology (Oxford). 2019 Feb 1;58(2):336-344. doi: 10.1093/rheumatology/key069.","Precision medicine using different biological DMARDs based on characteristic phenotypes of peripheral T helper cells in psoriatic arthritis.","Objectives: We sought to investigate the selection of specific biological DMARDs  (bDMARDs) based on characteristic lymphocyte phenotypes for treating PsA. Methods: Of 64 patients with PsA resistant to MTX, 26 underwent bDMARDs therapy selected according to phenotypic differences in peripheral helper T cells on 8-colour flow cytometry. The efficacies of this strategic treatment and the standard treatment administered to the other 38 patients were evaluated at 6 months. Results: The 26 patients with PsA in the strategic treatment group were classified into the following four types based on peripheral blood analysis: (i)  CXCR3+CCR6-CD38+HLA-DR+ activated Th1 cell-predominant type, (ii) CXCR3-CCR6+ CD38+HLA-DR+ activated Th17 cell-predominant type, (iii) Th1/Th17-high type and (iv) Th1/Th17-low type. Accordingly, ustekinumab was administered to the activated Th1 cell-predominant patients, secukinumab to the activated Th17 cell-predominant patients, secukinumab or TNF inhibitor to the Th1/Th17-high patients, and TNF inhibitor to the Th1/Th17-low patients. After 6 months of strategic treatment, there was a significant decrease in simplified disease activity index (SDAI) (from 16.2 to 3.52), DAS28 (ESR) (from 4.13 to 2.27) and psoriasis area and severity index (from 8.36 to 2.40). Low disease activity by SDAI was achieved in 24 (92.3%) of the 26 patients. The rate of low disease activity achievement according to SDAI at 6 months was significantly higher in the strategic bDMARDs treatment group compared with that of the standard bDMARDs  treatment group. Conclusion: Strategic treatment in which different bDMARDs were selected according to phenotypic differences in helper T cells showed significantly higher efficacy than standard bDMARD therapy, indicating the value of precision medicine."

"77. Crit Rev Food Sci Nutr. 2019;59(1):89-101. doi: 10.1080/10408398.2017.1358139. Epub 2017 Sep 6.","Immune modulation by curcumin: The role of interleukin-10.","Cytokines are small secreted proteins released by different types of cells with specific effects on cellular signaling and communication via binding to their receptors on the cell surface. IL-10 is known to be a pleiotropic and potent anti-inflammatory and immunosuppressive cytokine that is produced by both innate  and adaptive immunity cells including dendritic cells, macrophages, mast cells, natural killer cells, eosinophils, neutrophils, B cells, CD8+ T cells, and TH1, TH2, and TH17 and regulatory T cells. Both direct and indirect activation of the  stress axis promotes IL-10 secretion. IL-10 deregulation plays a role in the development of a large number of inflammatory diseases such as neuropathic pain,  Parkinson's disease, Alzheimer's disease, osteoarthritis, rheumatoid arthritis, psoriasis, systemic lupus erythematosus, type 1 diabetes, inflammatory bowel disease, and allergy. Curcumin is a natural anti-inflammatory compound able to induce the expression and production of IL-10 and enhancing its action on a large number of tissues. In vitro and in pre-clinical models curcumin is able to modulate the disease pathophysiology of conditions such as pain and neurodegenerative diseases, bowel inflammation, and allergy, but also of infections and cancer through its effect on IL-10 secretion. In humans, at least  one part of the positive effects of curcumin on health could be related to its ability to enhance IL-10 -mediated effects." 
